match_id,event_id,scout_name,team_num,match_num,auton_midline,auton_scored_high,auton_shot_high,auton_high_percent,auton_scored_low,auton_shot_low,auton_low_percent,auton_gears,auton_rotors,driver_skill,human_skill,defense_skill,shooter_range,bot_type,fuel_loading_method,high_balls_scored,high_balls_shot,high_balls_percent,low_balls_scored,low_balls_shot,low_balls_percent,gears_loading_method,gears_placed,gears_attempted,teleop_rotors,climb,comments
624,2,Jack s,2600,43,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,Flimsy
625,2,Adit,433,43,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,Average gear cycles gear intake is somewhat consistent
626,2,Connor,102,43,yes,0,0,0,0,0,0,0,0,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
627,2,Cole,2590,44,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,UNKNOWN,Floor,0,0,0,0,0,0,Floor,4,4,4,yes,
628,2,David,75,44,yes,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,5,5,3,yes,Failed auton ground pickup fast
629,2,Trey,486,44,yes,0,0,0,0,0,0,1,1,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,2,3,yes,
630,2,Connor,365,44,yes,6,10,0,0,0,0,1,1,3,3,3,UNKNOWN,Stand-Alone,UNKNOWN,0,0,50,0,0,0,Human,3,4,3,yes,
631,2,Jack,4285,44,yes,0,0,0,0,0,0,1,1,2,3,3,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,2,2,3,yes,
632,2,Trey,203,45,yes,0,0,0,0,0,0,1,2,3,3,1,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,2,2,4,yes,
633,2,David,747,45,yes,1,10,0,0,0,0,0,0,3,3,3,Key,Shooter,Floor,54,100,50,0,0,0,UNKNOWN,0,0,0,yes,swerve drive - good shooter
634,2,Anon,1495,45,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
635,2,Cole,219,45,yes,3,10,0,0,0,0,1,1,2,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,1,1,3,yes,
636,2,Jack,5895,45,yes,9,9,100,0,0,0,0,0,3,3,3,feild,UNKNOWN,UNKNOWN,6,6,0,0,0,0,UNKNOWN,0,0,0,yes,
637,2,Adit,4342,45,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,2,2,3,yes,
638,2,Connor,223,45,no,2,10,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,yes,
639,2,David,11,45,yes,0,0,0,0,0,0,0,0,4,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,good climb - something about failing in the middle i couldn't read it
640,2,Trey,5181,46,yes,0,0,0,0,0,0,0,0,3,3,1,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,1,2,3,no,
641,2,Jack,1712,46,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,4,4,3,yes,Super smooth loading
642,2,Adit,103,46,yes,0,9,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,great swerve drive - took some time to score - fast gear intake
643,2,Cole,2458,47,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Floor,2,2,3,yes,
644,2,Connor,222,47,yes,0,0,0,0,0,0,0,0,4,4,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,5,5,4,yes,
645,2,Adit,5407,47,yes,0,0,0,0,0,0,1,1,3,4,2,Key,Shooter,UNKNOWN,2,9,0,0,0,0,Floor,4,4,0,yes,"average gear cycles - picked up and droped gears at airship, then scored them"
646,2,Jack,4575,47,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,Eh
647,2,Trey,272,47,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,0,3,yes,
648,2,Trey,1218,48,yes,0,0,0,0,0,0,0,1,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,0,3,yes,
649,2,Jack,1923,48,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,3,3,4,yes,OK
650,2,Connor,1257,48,yes,0,0,0,0,0,0,0,1,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,yes,
651,2,Cole,56,48,yes,0,0,0,0,0,0,1,1,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,4,4,yes,No shooter utilized
652,2,Trey,4637,44,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,2,2,3,yes,
653,2,Cole,25,49,yes,0,0,0,0,0,0,1,1,2,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,2,3,3,yes,Slow
654,2,Adit,3637,49,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,3,3,0,no,average speed - HP is not the best - HP missed two gears at station
655,2,Jack,5401,49,yes,0,0,0,0,0,0,1,1,4,3,3,UNKNOWN,UNKNOWN,Human,3,5,0,0,0,0,Human,4,4,4,yes,
656,2,David,1640,49,no,4,10,0,0,0,0,0,0,4,3,2,feild,Shooter,UNKNOWN,0,0,0,0,0,0,Human,5,5,1,yes,average speed
657,2,Connor,3314,49,no,7,10,0,0,0,0,0,1,2,3,3,Key,Stand-Alone,UNKNOWN,11,15,0,0,0,0,Human,2,4,3,yes,
658,2,Adit,834,50,no,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,FAST! - Fast gear cycles!
659,2,David,341,50,yes,7,15,0,0,0,0,0,0,5,5,5,UNKNOWN,UNKNOWN,Autoloader,20,40,0,0,0,0,UNKNOWN,3,4,1,yes,10/10
660,2,Cole,1403,50,no,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,3,3,3,yes,
661,2,Connor,1676,50,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,yes,
662,2,Trey,3142,50,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,3,yes,
663,2,Trey,6226,51,yes,0,0,0,0,0,0,1,1,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,0,3,yes,
664,2,David,1495,51,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,1,yes,slow drive
665,2,Jack,816,51,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,2,2,3,yes,
666,2,,0,0,no,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,0,0,0,no,
667,2,Connor,193,51,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,4,4,3,yes,
668,2,Adit,219,51,yes,4,10,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,2,2,0,yes,Gear intake at HP station is 50% consistent -  3 secs to line up for hang
669,2,Cole,486,51,yes,0,0,0,0,0,0,1,1,3,3,4,UNKNOWN,Gear,UNKNOWN,2,6,0,0,0,0,Floor,2,2,3,yes,"gear intake seems wobbly, could lose a gear"
670,2,Cole,555,52,yes,0,0,0,0,0,0,1,1,3,2,3,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,2,2,4,yes,No shooter
671,2,David,1391,52,yes,0,0,0,0,0,0,0,0,4,3,2,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,4,4,1,yes,"fast robot, had trouble putting gear on peg"
672,2,Connor,1712,52,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,yes,
673,2,Jack,4285,52,no,0,0,0,0,0,0,0,0,2,3,3,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,3,3,3,yes,
674,2,,0,0,yes,0,0,0,0,0,0,0,0,3,3,1,UNKNOWN,Shooter,Floor,0,0,66,0,0,0,UNKNOWN,0,0,3,yes,
675,2,Adit,4575,52,no,0,10,0,0,0,0,0,0,3,3,2,Key,Gear,Human,0,0,0,0,0,0,Human,2,2,4,yes,Average speed took 15 seconds to climb up with rope
676,2,Trey,225,52,yes,0,0,0,0,0,0,0,0,3,3,1,UNKNOWN,Shooter,Floor,0,0,66,0,0,0,UNKNOWN,0,0,3,yes,
677,2,Trey,103,53,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,no,
678,2,Adit,2458,53,yes,0,0,0,0,0,0,1,1,2,3,2,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Floor,1,1,0,yes,
679,2,Connor,102,53,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
680,2,Cole,2590,53,yes,18,30,0,0,0,0,0,1,4,4,3,field,UNKNOWN,Floor,0,0,0,0,0,0,Floor,5,5,0,yes,
681,2,Jack,316,53,yes,0,0,0,0,0,0,1,1,2,3,3,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,0,0,0,yes,
682,2,David,4750,54,yes,0,0,0,0,0,0,1,0,4,3,2,UNKNOWN,Gear,UNKNOWN,0,5,0,0,0,0,Human,4,4,0,yes,couldn't load gear bc of defence
683,2,Cole,2539,54,yes,0,0,0,0,0,0,0,0,2,3,4,UNKNOWN,Defender,Autoloader,0,0,0,0,0,0,Human,3,3,3,no,
684,2,Connor,203,54,yes,0,0,0,0,0,0,1,1,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
685,2,Adit,1218,54,yes,0,0,0,0,0,0,0,0,2,3,2,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Floor,2,4,3,yes,slow drive - gear scoring was inconsistant
686,2,Jack,25,54,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,5,5,4,yes,Very good gear bot
687,2,David,75,54,yes,0,0,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,5,5,2,yes,"Gear stuck under boy, tried side auton"
688,2,Trey,3929,54,yes,0,0,0,0,0,0,0,0,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,0,4,yes,
689,2,Cole,4637,55,yes,0,0,0,0,0,0,0,0,3,1,3,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,Floor,2,2,0,no,Unreliable floor pickup
690,2,Connor,2600,55,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
691,2,Brianna,1257,55,yes,0,0,0,0,0,0,1,0,3,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
692,2,Jack,5420,55,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,OK
693,2,DAvid,3142,58,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,1,yes,
694,2,Trey,5401,58,yes,0,0,0,0,0,0,1,0,3,3,1,UNKNOWN,UNKNOWN,Human,0,0,0,0,0,0,Human,2,2,0,yes,
695,2,Brianna,5181,56,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,2,yes,
696,2,Trey,1923,56,yes,0,0,0,0,0,0,1,1,2,2,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,0,4,no,Lost coms
697,2,Cole,5407,56,yes,0,0,0,0,0,0,0,1,4,3,2,Key,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,no,
698,2,Connor,341,56,yes,1,10,0,0,0,0,1,1,5,5,4,UNKNOWN,Stand-Alone,Floor,0,0,0,0,0,0,Human,5,5,4,yes,
699,2,David,433,56,yes,0,0,0,0,0,0,1,1,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,1,yes,
700,2,Joe,1403,57,yes,0,0,0,0,0,0,1,1,4,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,UNKNOWN,3,3,4,yes,
701,2,Connor,1640,57,yes,9,20,0,0,0,0,0,1,3,3,3,UNKNOWN,Stand-Alone,UNKNOWN,3,20,0,0,0,0,Human,4,4,0,yes,
702,2,David,293,57,yes,0,0,0,0,0,0,1,1,4,3,2,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,2,2,0,no,climber broke - got stuck while intaking
703,2,Adit,3637,57,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,3,3,yes,
704,2,Cole,1279,57,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,0,no,hard time getting gears
705,2,Joe,56,58,no,0,0,0,0,0,0,1,1,2,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
706,2,Cole,708,58,yes,0,0,0,0,0,0,1,1,4,3,2,UNKNOWN,UNKNOWN,UNKNOWN,0,0,70,0,0,0,Floor,4,4,4,yes,4 kpa
707,2,jack,747,58,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
708,2,Adit,11,58,yes,0,0,0,0,0,0,0,1,4,3,4,UNKNOWN,UNKNOWN,Floor,0,0,0,0,0,0,Human,4,4,0,yes,"note: adit didn't write how many gears, but i can assume based off of the sheet he gave me it was 4/4"
709,2,connor,222,58,yes,0,0,80,0,0,0,0,1,3,3,3,UNKNOWN,Stand-Alone,UNKNOWN,20,30,0,0,0,0,Human,4,4,4,yes,
710,2,David,1370,58,yes,0,0,0,0,0,0,0,0,4,3,1,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,slow and wobely
711,2,Connor,3314,59,no,5,10,0,0,0,0,1,1,2,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,0,no,gear manipulator may have broken
712,2,cole,1807,59,no,0,0,0,0,0,0,0,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,no shooter
713,2,jack,4342,59,yes,0,0,0,0,0,0,1,1,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,0,0,0,no,
714,2,David,223,59,yes,0,0,0,0,0,0,1,1,4,3,3,UNKNOWN,Stand-Alone,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,dat swerve tho - fast with gears
715,2,adit,303,59,yes,7,7,0,0,0,0,1,1,3,4,3,Key,Shooter,Floor,0,0,0,0,0,0,Human,2,2,4,no,good gear cycles
716,2,jack,3974,60,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,Human,0,0,0,0,0,0,Human,3,3,0,no,meh robot
717,2,David,2729,60,yes,0,0,0,0,0,0,0,0,5,4,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,4,5,1,yes,fast
718,2,Cole,2607,60,yes,0,0,0,0,0,0,0,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,no,
719,2,Connor,365,60,yes,8,10,0,0,0,0,1,1,4,3,4,UNKNOWN,Stand-Alone,UNKNOWN,0,0,0,0,0,0,Human,5,5,4,yes,
720,2,Adit,834,60,yes,0,0,0,0,0,0,1,1,3,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,good bot
721,2,trey,5181,61,yes,0,0,0,0,0,0,1,1,3,3,1,UNKNOWN,Defender,Floor,0,0,0,0,0,0,Human,2,2,4,yes,
722,2,adit,5420,61,no,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,2,yes,
723,2,Leah,1923,61,yes,0,0,0,0,0,0,1,1,4,3,2,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,7
724,2,Cole,1495,61,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,Autoloader,0,0,0,0,0,0,Human,1,3,0,no,didn't shoot
725,2,David Evans,3142,61,yes,0,0,0,0,0,0,0,0,2,3,1,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,Human,0,1,0,no,Driver can't get gear on peg. No go
726,2,David,1712,62,yes,0,0,0,0,0,0,0,0,3,2,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,
727,2,Cole,219,62,no,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Shooter,Floor,0,0,0,0,0,0,Human,2,3,0,yes,No shooter
728,2,Trey,2590,62,yes,11,25,0,0,0,0,0,0,3,3,1,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,Human,2,3,4,yes,
729,2,Leah,3929,62,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,Shooter,Human,0,0,0,0,0,0,Human,5,5,0,yes,
730,2,Adit,1640,62,yes,1,10,0,0,0,0,0,0,4,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,yes,had some trouble
731,2,Jack,5407,62,no,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,0,yes,Avoid mostly
732,2,Jack,1391,63,yes,0,0,0,0,0,0,0,0,2,2,2,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,Human,1,2,3,yes,Slow
733,2,Trey,3637,63,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,4,yes,
734,2,David,708,63,no,0,0,0,0,0,0,1,1,4,4,1,Key,Shooter,Floor,0,0,0,0,0,0,Human,4,4,3,yes,
735,2,Adit,1218,63,no,2,10,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,3,3,yes,gear is sketch
736,2,leah,433,63,yes,0,0,0,0,0,0,0,1,4,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,3,0,yes,
737,2,cole,203,63,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,0,no,
738,2,trey,1676,64,yes,0,0,0,0,0,0,1,1,3,3,2,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,Human,1,1,3,yes,
739,2,Leah,272,64,yes,0,0,0,0,0,0,1,1,4,3,2,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,Floor,4,4,3,yes,7
740,2,adit,3314,64,yes,9,10,0,0,0,0,0,0,4,3,3,UNKNOWN,Gear,Floor,0,0,70,0,0,0,Human,1,1,0,no,one of the best shooters
741,2,Jack,303,64,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,UNKNOWN,3,3,3,yes,3
742,2,David,6226,64,yes,0,0,0,0,0,0,0,0,4,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,0,no,"attempted to climb, but didn't have enough time"
743,2,Cole,222,64,yes,0,0,0,0,0,0,0,1,4,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,3,no,no shooter?
744,2,David,4342,65,no,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,0,0,0,yes,broke down and didn't do anything for a lot of the match
745,2,Leah,486,65,no,0,0,0,0,0,0,0,0,4,3,2,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,UNKNOWN,4,4,4,yes,
746,2,adit,103,65,yes,0,9,0,0,0,0,1,1,5,5,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,4,4,3,no,everything is really good (note: I'm paraphrasing bit that was pretty much what he said)
747,2,Trey,1257,65,yes,0,0,0,0,0,0,1,0,4,3,2,UNKNOWN,Gear,UNKNOWN,0,0,75,0,0,0,Human,0,0,4,yes,
748,2,Jack,293,65,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
749,2,Cole,834,65,yes,0,0,0,0,0,0,0,1,4,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,no,not very fast cycles
750,2,brianna,102,66,yes,0,0,0,0,0,0,1,1,2,4,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,gets pushed easily
751,2,Cole,2539,66,no,0,0,0,0,0,0,0,0,3,3,3,Key,Shooter,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
752,2,Adit,11,66,yes,0,0,0,0,0,0,0,0,4,4,2,UNKNOWN,Shooter,UNKNOWN,0,0,0,0,0,0,Human,5,5,4,yes,
753,2,Connor,365,66,yes,5,10,0,0,0,0,1,1,4,3,3,UNKNOWN,Stand-Alone,UNKNOWN,12,28,0,0,0,0,Human,3,3,4,yes,
754,2,David,2600,66,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Defender,UNKNOWN,0,0,0,0,0,0,UNKNOWN,4,4,1,no,
755,2,Trey,5895,66,yes,8,10,0,0,0,0,1,1,4,3,2,UNKNOWN,Shooter,Human,15,25,0,0,0,0,Human,2,2,4,yes,
756,2,Seany boy,341,67,yes,8,20,0,0,0,0,0,0,5,5,5,UNKNOWN,Shooter,UNKNOWN,5,31,0,0,0,0,Human,4,4,0,yes,
757,2,David,4285,67,yes,0,0,0,0,0,0,0,0,4,3,2,UNKNOWN,UNKNOWN,Human,0,0,0,0,0,0,Human,4,4,1,no,
758,2,Brianna,2729,67,yes,0,0,0,0,0,0,1,1,3,5,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,0,yes,
759,2,connor,4637,67,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,4,yes,
760,2,Adit,4575,67,yes,0,0,0,0,0,0,0,0,4,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,UNKNOWN,5,5,0,no,good gear cycles
761,2,Max,816,68,yes,0,0,0,0,0,0,1,1,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
762,2,Brianna,223,68,yes,0,0,0,0,0,0,0,0,3,3,3,Key,Shooter,Floor,0,0,40,0,0,0,Human,2,3,0,yes,
763,2,Adit,2458,68,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,4,3,yes,
764,2,Trey,1279,67,yes,0,0,0,0,0,0,1,2,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,2,0,yes,
765,2,David,56,68,yes,0,0,0,0,0,0,0,0,4,3,2,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,trouble loading
766,2,Connor,1370,68,yes,0,0,0,0,0,0,0,1,2,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,3,yes,
767,2,Trey,2607,69,yes,0,0,0,0,0,0,0,0,4,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,5,5,4,yes,
768,2,grace,555,69,yes,0,0,0,0,0,0,0,0,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,0,yes,
769,2,Connor,75,69,yes,0,0,0,0,0,0,0,0,4,3,3,UNKNOWN,UNKNOWN,UNKNOWN,0,0,0,0,0,0,Floor,5,5,4,yes,
770,2,Brianna,1403,69,no,0,0,0,0,0,0,0,0,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,2,3,1,yes,"Yellow card, throwing gear"
771,2,seany boy,316,69,no,0,0,0,0,0,0,0,0,3,4,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,3,yes,
772,2,Kevin,5401,69,yes,0,0,0,0,0,0,0,0,3,3,3,Key,Shooter,UNKNOWN,33,60,0,0,0,0,Human,2,3,0,yes,
773,2,Grace,25,70,yes,0,0,0,0,0,0,1,1,3,5,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,4,4,4,yes,
774,2,Kevin,3974,70,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,4,4,4,no,
775,2,Sean,1807,70,yes,0,0,0,0,0,0,0,1,3,4,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,yes,
776,2,Connor,225,70,yes,21,33,0,0,0,0,0,0,4,3,3,UNKNOWN,Stand-Alone,Floor,57,90,0,0,0,0,Human,3,3,3,yes,
777,2,Trey H.,193,70,yes,0,0,0,0,0,0,1,1,3,3,1,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,2,2,4,yes,
778,2,Brianna R.,747,70,yes,0,0,0,0,0,0,0,0,4,4,3,Key,Stand-Alone,Floor,0,0,75,0,0,0,Human,3,3,0,no,Great shooter
779,2,Grace,1712,71,yes,0,0,0,0,0,0,1,1,5,5,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,3,3,4,no,
780,2,Brianna R.,5181,71,yes,0,0,0,0,0,0,0,0,2,3,3,UNKNOWN,Gear,Floor,0,0,0,0,0,0,Human,2,2,1,yes,Had issues catching hanger; moved around aimlessly for a while (?)
781,2,Sean,486,71,no,0,0,0,0,0,0,0,1,3,3,4,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,3,3,4,no,
782,2,Trey,2600,71,yes,0,0,0,0,0,0,0,0,3,3,2,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Human,1,1,3,no,
783,2,Kevin,272,71,yes,0,0,0,0,0,0,1,1,3,3,3,UNKNOWN,Gear,UNKNOWN,0,0,0,0,0,0,Floor,5,5,4,yes,
